gent_id,gent_id.1,gent_id.2,gent_id.3,gent_id.4,gent_id.5,gent_id.6,gent_id.7,gent_id.8,gent_id.9,gent_id.10,gent_id.11,gent_id.12,gent_id.13,gent_id.14,gent_id.15,gent_id.16,gent_id.17,gent_id.18,gent_id.19,gent_id.20,gent_id
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.024,0.0,0.018,0.0149999999999999,0.0125999999999999,0.0105999999999999,0.0088857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.009,0.014333333333333358
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.114,0.1710000000000005,0.2140000000000005,0.2260000000000006,0.2350000000000006,0.4060000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02900000000000002
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004000000000000001
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0005,0.0,0.010000000000000002
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0083333333333332,-0.0107333333333333,-0.0127333333333332,-0.0144476190476189,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004000000000000001
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0029999999999999,-0.0053999999999999,-0.0073999999999999,-0.0091142857142856,0.0,0.0,0.0253333333333333,0.0223333333333332,0.0199333333333333,0.0,-0.004000000000000001
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.003,0.017333333333333336
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.001,-0.0030000000000000014
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004000000000000001
j,0.056,0.0653333333333333,0.0743333333333333,0.0799333333333333,0.0910444444444443,0.1005682539682539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0526666666666667,0.0819999999999999,0.0887999999999999,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.012,0.0133333333333333,0.0153333333333334,0.0193333333333333,0.0228888888888889,0.0841587301587302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0065,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,-0.004000000000000001
j,0.034,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009523809523809,0.0,0.0,0.0,0.0,0.0,0.002,0.004
j,0.0699999999999998,0.0699999999999998,0.0699999999999998,0.0699999999999998,0.0699999999999998,0.0699999999999998,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.002,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,-0.004,-0.0044999999999999,-0.0068999999999999,0.0,-0.004000000000000001
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.006,0.014,0.011,0.0086,0.0066,0.0048857142857143,0.0,0.0,0.0,0.0,0.0,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,-0.004000000000000001
j,-0.006,-0.0069999999999999,-0.0099999999999999,-0.0123999999999999,-0.0143999999999999,-0.0161142857142856,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0079999999999999,0.0086666666666666,0.0096666666666667,0.0076666666666667,0.0062222222222222,0.005936507936508,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,-0.004000000000000001
j,-0.006,-0.0073333333333333,-0.0103333333333332,-0.0127333333333333,-0.0136222222222221,-0.0153365079365078,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.0026666666666666,-0.0046666666666666,0.0049333333333333,0.0029333333333333,0.0116952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004000000000000001
j,0.014,0.021,0.022,0.0229,0.0241,0.0307666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0107333333333333,-0.0124476190476189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.009,0.009,0.009,0.0066,0.0046,0.0069809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,-0.0099999999999999,-0.0129999999999999,-0.0153999999999999,-0.0173999999999999,-0.0191142857142857,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,-0.0113999999999999,-0.0131142857142856,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,-0.004000000000000001
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,-0.006,0.012,0.009,0.0136,0.0116,0.0098857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,-0.0069999999999999,-0.0093999999999999,0.0,0.008
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.042,0.14100000000000007
,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
